participant_id,condition,fsm,task,beta,sum_log_p
97,hidden_beta_an,hard,control,0.12,-6.307605818645396
97,hidden_beta_an,hard,control,0.13,-6.319834287414347
97,hidden_beta_an,hard,control,0.14,-6.34050638098496
97,hidden_beta_an,hard,control,0.15,-6.369261937518235
97,hidden_beta_an,hard,control,0.16,-6.40573765194498
97,hidden_beta_an,hard,control,0.17,-6.449569967426966
97,hidden_beta_an,hard,control,0.18,-6.500397685651732
97,hidden_beta_an,hard,control,0.19,-6.557864281320212
97,hidden_beta_an,hard,control,0.2,-6.6216199157533175
97,hidden_beta_an,hard,control,0.21,-6.691323152728373
97,hidden_beta_an,hard,control,0.22,-6.766642386370275
97,hidden_beta_an,hard,control,0.23,-6.847256996170358
97,hidden_beta_an,hard,control,0.24,-6.932858248065011
97,hidden_beta_an,hard,control,0.25,-7.023149963104289
97,hidden_beta_an,hard,control,0.26,-7.117848976736639
97,hidden_beta_an,hard,control,0.27,-7.216685412303211
97,hidden_beta_an,hard,control,0.28,-7.319402792148965
97,hidden_beta_an,hard,control,0.29,-7.425758008984872
97,hidden_beta_an,hard,control,0.3,-7.535521178927917
97,hidden_beta_an,hard,control,0.31,-7.648475396137163
97,hidden_beta_an,hard,control,0.32,-7.764416407268131
97,hidden_beta_an,hard,control,0.33,-7.883152222177354
97,hidden_beta_an,hard,control,0.34,-8.004502675498307
97,hidden_beta_an,hard,control,0.35,-8.128298951935577
97,hidden_beta_an,hard,control,0.36,-8.254383086427413
97,hidden_beta_an,hard,control,0.37,-8.382607448737087
97,hidden_beta_an,hard,control,0.38,-8.512834220567317
97,hidden_beta_an,hard,control,0.39,-8.644934871961155
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-7.0365408704262995
97,hidden_beta_an,hard,control,0.02,-7.152948152402968
97,hidden_beta_an,hard,control,0.03,-7.280632998035858
97,hidden_beta_an,hard,control,0.04,-7.419495320993978
97,hidden_beta_an,hard,control,0.05,-7.569397072721179
97,hidden_beta_an,hard,control,0.06,-7.730164235949232
97,hidden_beta_an,hard,control,0.07,-7.901589280052307
97,hidden_beta_an,hard,control,0.08,-8.083434005456631
97,hidden_beta_an,hard,control,0.09,-8.275432696229762
97,hidden_beta_an,hard,control,0.1,-8.477295495699991
97,hidden_beta_an,hard,control,0.11,-8.688711919413667
97,hidden_beta_an,hard,control,0.12,-8.90935442261108
97,hidden_beta_an,hard,control,0.13,-9.138881945194473
97,hidden_beta_an,hard,control,0.14,-9.37694336525859
97,hidden_beta_an,hard,control,0.15,-9.623180801980995
97,hidden_beta_an,hard,control,0.16,-9.877232719351966
97,hidden_beta_an,hard,control,0.17,-10.138736793235287
97,hidden_beta_an,hard,control,0.18,-10.407332515048026
97,hidden_beta_an,hard,control,0.19,-10.68266351549
97,hidden_beta_an,hard,control,0.2,-10.964379600916342
97,hidden_beta_an,hard,control,0.21,-11.252138502915825
97,hidden_beta_an,hard,control,0.22,-11.545607348321367
97,hidden_beta_an,hard,control,0.23,-11.844463862212852
97,hidden_beta_an,hard,control,0.24,-12.148397320521031
97,hidden_beta_an,hard,control,0.25,-12.45710927170004
97,hidden_beta_an,hard,control,0.26,-12.77031404873522
97,hidden_beta_an,hard,control,0.27,-13.08773909364028
97,hidden_beta_an,hard,control,0.28,-13.409125116728895
97,hidden_beta_an,hard,control,0.29,-13.734226112471601
97,hidden_beta_an,hard,control,0.3,-14.062809252811917
97,hidden_beta_an,hard,control,0.31,-14.39465467754242
97,hidden_beta_an,hard,control,0.32,-14.729555199843938
97,hidden_beta_an,hard,control,0.33,-15.067315943460784
97,hidden_beta_an,hard,control,0.34,-15.407753926299426
97,hidden_beta_an,hard,control,0.35,-15.750697603555667
97,hidden_beta_an,hard,control,0.36,-16.09598638184282
97,hidden_beta_an,hard,control,0.37,-16.44347011424266
97,hidden_beta_an,hard,control,0.38,-16.793008584754766
97,hidden_beta_an,hard,control,0.39,-17.144470989292216
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.951438181067934
97,hidden_beta_an,hard,control,0.02,-6.991058782487734
97,hidden_beta_an,hard,control,0.03,-7.050215947986333
97,hidden_beta_an,hard,control,0.04,-7.1287156797959845
97,hidden_beta_an,hard,control,0.05,-7.226290726378392
97,hidden_beta_an,hard,control,0.06,-7.342604750185797
97,hidden_beta_an,hard,control,0.07,-7.477257444151155
97,hidden_beta_an,hard,control,0.08,-7.629790434581914
97,hidden_beta_an,hard,control,0.09,-7.79969379133289
97,hidden_beta_an,hard,control,0.1,-7.986412958281876
97,hidden_beta_an,hard,control,0.11,-8.189355917909118
97,hidden_beta_an,hard,control,0.12,-8.407900412314108
97,hidden_beta_an,hard,control,0.13,-8.641401057998298
97,hidden_beta_an,hard,control,0.14,-8.889196211646325
97,hidden_beta_an,hard,control,0.15,-9.150614467295538
97,hidden_beta_an,hard,control,0.16,-9.424980690081332
97,hidden_beta_an,hard,control,0.17,-9.711621516725675
97,hidden_beta_an,hard,control,0.18,-10.009870276875986
97,hidden_beta_an,hard,control,0.19,-10.319071311357126
97,hidden_beta_an,hard,control,0.2,-10.638583682715282
97,hidden_beta_an,hard,control,0.21,-10.967784289728018
97,hidden_beta_an,hard,control,0.22,-11.306070410688399
97,hidden_beta_an,hard,control,0.23,-11.652861710298
97,hidden_beta_an,hard,control,0.24,-12.007601752126174
97,hidden_beta_an,hard,control,0.25,-12.36975906311372
97,hidden_beta_an,hard,control,0.26,-12.738827798879743
97,hidden_beta_an,hard,control,0.27,-13.114328059015
97,hidden_beta_an,hard,control,0.28,-13.49580590049313
97,hidden_beta_an,hard,control,0.29,-13.882833095159844
97,hidden_beta_an,hard,control,0.3,-14.275006674287928
97,hidden_beta_an,hard,control,0.31,-14.671948299690136
97,hidden_beta_an,hard,control,0.32,-15.07330349709184
97,hidden_beta_an,hard,control,0.33,-15.47874078356713
97,hidden_beta_an,hard,control,0.34,-15.887950716979157
97,hidden_beta_an,hard,control,0.35,-16.300644891645504
97,hidden_beta_an,hard,control,0.36,-16.7165549009466
97,hidden_beta_an,hard,control,0.37,-17.13543128435917
97,hidden_beta_an,hard,control,0.38,-17.557042473454388
97,hidden_beta_an,hard,control,0.39,-17.98117374876344
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.68192772342349
97,hidden_beta_an,hard,control,0.02,-6.44791140950042
97,hidden_beta_an,hard,control,0.03,-6.229333197404979
97,hidden_beta_an,hard,control,0.04,-6.026045214299322
97,hidden_beta_an,hard,control,0.05,-5.83784368200602
97,hidden_beta_an,hard,control,0.06,-5.664472030377205
97,hidden_beta_an,hard,control,0.07,-5.505624722304012
97,hidden_beta_an,hard,control,0.08,-5.3609516708967195
97,hidden_beta_an,hard,control,0.09,-5.2300631168204745
97,hidden_beta_an,hard,control,0.1,-5.1125348277445894
97,hidden_beta_an,hard,control,0.11,-5.007913482137737
97,hidden_beta_an,hard,control,0.12,-4.9157221055978315
97,hidden_beta_an,hard,control,0.13,-4.835465438618673
97,hidden_beta_an,hard,control,0.14,-4.766635129048897
97,hidden_beta_an,hard,control,0.15,-4.7087146592972475
97,hidden_beta_an,hard,control,0.16,-4.661183936412322
97,hidden_beta_an,hard,control,0.17,-4.623523491453068
97,hidden_beta_an,hard,control,0.18,-4.595218252173
97,hidden_beta_an,hard,control,0.19,-4.575760869268872
97,hidden_beta_an,hard,control,0.2,-4.564654590803087
97,hidden_beta_an,hard,control,0.21,-4.5614156916055295
97,hidden_beta_an,hard,control,0.22,-4.565575474376076
97,hidden_beta_an,hard,control,0.23,-4.57668186686814
97,hidden_beta_an,hard,control,0.24,-4.594300645069594
97,hidden_beta_an,hard,control,0.25,-4.618016315918935
97,hidden_beta_an,hard,control,0.26,-4.647432695055255
97,hidden_beta_an,hard,control,0.27,-4.6821732156737745
97,hidden_beta_an,hard,control,0.28,-4.72188100401687
97,hidden_beta_an,hard,control,0.29,-4.766218755631854
97,hidden_beta_an,hard,control,0.3,-4.81486844450397
97,hidden_beta_an,hard,control,0.31,-4.867530894729666
97,hidden_beta_an,hard,control,0.32,-4.923925241701807
97,hidden_beta_an,hard,control,0.33,-4.983788306974474
97,hidden_beta_an,hard,control,0.34,-5.046873908169397
97,hidden_beta_an,hard,control,0.35,-5.112952122561448
97,hidden_beta_an,hard,control,0.36,-5.1818085203962925
97,hidden_beta_an,hard,control,0.37,-5.253243381588744
97,hidden_beta_an,hard,control,0.38,-5.327070907249681
97,hidden_beta_an,hard,control,0.39,-5.403118435503915
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.74565326899909
97,hidden_beta_an,hard,control,0.02,-6.575408033511322
97,hidden_beta_an,hard,control,0.03,-6.420645871603249
97,hidden_beta_an,hard,control,0.04,-6.281217989600387
97,hidden_beta_an,hard,control,0.05,-6.156919349648565
97,hidden_beta_an,hard,control,0.06,-6.047491811118568
97,hidden_beta_an,hard,control,0.07,-5.952627989681718
97,hidden_beta_an,hard,control,0.08,-5.871975713275321
97,hidden_beta_an,hard,control,0.09,-5.805142941513009
97,hidden_beta_an,hard,control,0.1,-5.751703009028967
97,hidden_beta_an,hard,control,0.11,-5.711200053556142
97,hidden_beta_an,hard,control,0.12,-5.683154495598277
97,hidden_beta_an,hard,control,0.13,-5.667068447426351
97,hidden_beta_an,hard,control,0.14,-5.662430943679482
97,hidden_beta_an,hard,control,0.15,-5.6687229028679695
97,hidden_beta_an,hard,control,0.16,-5.685421747376597
97,hidden_beta_an,hard,control,0.17,-5.712005628074933
97,hidden_beta_an,hard,control,0.18,-5.747957217451177
97,hidden_beta_an,hard,control,0.19,-5.79276705159175
97,hidden_beta_an,hard,control,0.2,-5.845936415834758
97,hidden_beta_an,hard,control,0.21,-5.906979781236485
97,hidden_beta_an,hard,control,0.22,-5.97542680898774
97,hidden_beta_an,hard,control,0.23,-6.050823947627123
97,hidden_beta_an,hard,control,0.24,-6.1327356534586555
97,hidden_beta_an,hard,control,0.25,-6.2207452682036175
97,hidden_beta_an,hard,control,0.26,-6.314455589859941
97,hidden_beta_an,hard,control,0.27,-6.413489173284372
97,hidden_beta_an,hard,control,0.28,-6.517488396430174
97,hidden_beta_an,hard,control,0.29,-6.626115326727638
97,hidden_beta_an,hard,control,0.3,-6.739051420022981
97,hidden_beta_an,hard,control,0.31,-6.855997081998243
97,hidden_beta_an,hard,control,0.32,-6.976671119254408
97,hidden_beta_an,hard,control,0.33,-7.100810104391716
97,hidden_beta_an,hard,control,0.34,-7.228167676575869
97,hidden_beta_an,hard,control,0.35,-7.358513796319121
97,hidden_beta_an,hard,control,0.36,-7.491633970590543
97,hidden_beta_an,hard,control,0.37,-7.627328461939925
97,hidden_beta_an,hard,control,0.38,-7.765411493098064
97,hidden_beta_an,hard,control,0.39,-7.905710456513857
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.861850163467189
97,hidden_beta_an,hard,control,0.02,-6.803463428993273
97,hidden_beta_an,hard,control,0.03,-6.756259196747105
97,hidden_beta_an,hard,control,0.04,-6.720150883343144
97,hidden_beta_an,hard,control,0.05,-6.695018843280515
97,hidden_beta_an,hard,control,0.06,-6.680711886966908
97,hidden_beta_an,hard,control,0.07,-6.677049159402285
97,hidden_beta_an,hard,control,0.08,-6.683822329658583
97,hidden_beta_an,hard,control,0.09,-6.700798035224541
97,hidden_beta_an,hard,control,0.1,-6.727720521632565
97,hidden_beta_an,hard,control,0.11,-6.7643144165350595
97,hidden_beta_an,hard,control,0.12,-6.81028757839888
97,hidden_beta_an,hard,control,0.13,-6.8653339629732315
97,hidden_beta_an,hard,control,0.14,-6.929136455312248
97,hidden_beta_an,hard,control,0.15,-7.001369621005262
97,hidden_beta_an,hard,control,0.16,-7.081702336979473
97,hidden_beta_an,hard,control,0.17,-7.169800269399577
97,hidden_beta_an,hard,control,0.18,-7.265328173443096
97,hidden_beta_an,hard,control,0.19,-7.367951996777536
97,hidden_beta_an,hard,control,0.2,-7.477340775166217
97,hidden_beta_an,hard,control,0.21,-7.593168314607306
97,hidden_beta_an,hard,control,0.22,-7.7151146596500055
97,hidden_beta_an,hard,control,0.23,-7.842867351972867
97,hidden_beta_an,hard,control,0.24,-7.976122486937676
97,hidden_beta_an,hard,control,0.25,-8.11458557867243
97,hidden_beta_an,hard,control,0.26,-8.257972246339381
97,hidden_beta_an,hard,control,0.27,-8.406008735680091
97,hidden_beta_an,hard,control,0.28,-8.558432290780162
97,hidden_beta_an,hard,control,0.29,-8.714991391348903
97,hidden_beta_an,hard,control,0.3,-8.875445870750065
97,hidden_beta_an,hard,control,0.31,-9.039566929631544
97,hidden_beta_an,hard,control,0.32,-9.207137059360635
97,hidden_beta_an,hard,control,0.33,-9.377949888645043
97,hidden_beta_an,hard,control,0.34,-9.551809965767404
97,hidden_beta_an,hard,control,0.35,-9.728532487832437
97,hidden_beta_an,hard,control,0.36,-9.907942987362397
97,hidden_beta_an,hard,control,0.37,-10.08987698551088
97,hidden_beta_an,hard,control,0.38,-10.274179620123505
97,hidden_beta_an,hard,control,0.39,-10.460705255875121
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.806145035409526
97,hidden_beta_an,hard,control,0.02,-6.687001394610057
97,hidden_beta_an,hard,control,0.03,-6.574016317071898
97,hidden_beta_an,hard,control,0.04,-6.467149172664755
97,hidden_beta_an,hard,control,0.05,-6.36634372926232
97,hidden_beta_an,hard,control,0.06,-6.271528783660634
97,hidden_beta_an,hard,control,0.07,-6.18261894632694
97,hidden_beta_an,hard,control,0.08,-6.099515561680217
97,hidden_beta_an,hard,control,0.09,-6.022107743111603
97,hidden_beta_an,hard,control,0.1,-5.95027350024748
97,hidden_beta_an,hard,control,0.11,-5.883880935059973
97,hidden_beta_an,hard,control,0.12,-5.822789483316969
97,hidden_beta_an,hard,control,0.13,-5.7668511784774505
97,hidden_beta_an,hard,control,0.14,-5.7159119163887775
97,hidden_beta_an,hard,control,0.15,-5.669812700920431
97,hidden_beta_an,hard,control,0.16,-5.628390852850789
97,hidden_beta_an,hard,control,0.17,-5.591481166783329
97,hidden_beta_an,hard,control,0.18,-5.558917003483308
97,hidden_beta_an,hard,control,0.19,-5.53053130768283
97,hidden_beta_an,hard,control,0.2,-5.506157544003024
97,hidden_beta_an,hard,control,0.21,-5.485630546105344
97,hidden_beta_an,hard,control,0.22,-5.468787276448012
97,hidden_beta_an,hard,control,0.23,-5.45546749604364
97,hidden_beta_an,hard,control,0.24,-5.445514345363648
97,hidden_beta_an,hard,control,0.25,-5.438774839002734
97,hidden_beta_an,hard,control,0.26,-5.435100277903558
97,hidden_beta_an,hard,control,0.27,-5.434346583859751
97,hidden_beta_an,hard,control,0.28,-5.436374561683727
97,hidden_beta_an,hard,control,0.29,-5.441050094868939
97,hidden_beta_an,hard,control,0.3,-5.44824428082201
97,hidden_beta_an,hard,control,0.31,-5.457833511817459
97,hidden_beta_an,hard,control,0.32,-5.469699507765149
97,hidden_beta_an,hard,control,0.33,-5.483729306705797
97,hidden_beta_an,hard,control,0.34,-5.499815218688066
97,hidden_beta_an,hard,control,0.35,-5.5178547483549165
97,hidden_beta_an,hard,control,0.36,-5.537750491196997
97,hidden_beta_an,hard,control,0.37,-5.559410008033922
97,hidden_beta_an,hard,control,0.38,-5.582745681874736
97,hidden_beta_an,hard,control,0.39,-5.607674560898248
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-7.012227214650019
97,hidden_beta_an,hard,control,0.02,-7.099139872789519
97,hidden_beta_an,hard,control,0.03,-7.192185061892811
97,hidden_beta_an,hard,control,0.04,-7.291321907936026
97,hidden_beta_an,hard,control,0.05,-7.39649385661583
97,hidden_beta_an,hard,control,0.06,-7.507629322296309
97,hidden_beta_an,hard,control,0.07,-7.624642494258584
97,hidden_beta_an,hard,control,0.08,-7.747434280860499
97,hidden_beta_an,hard,control,0.09,-7.875893369641813
97,hidden_beta_an,hard,control,0.1,-8.009897379699762
97,hidden_beta_an,hard,control,0.11,-8.149314081826043
97,hidden_beta_an,hard,control,0.12,-8.29400266190726
97,hidden_beta_an,hard,control,0.13,-8.443815003873963
97,hidden_beta_an,hard,control,0.14,-8.598596969934357
97,hidden_beta_an,hard,control,0.15,-8.758189657820656
97,hidden_beta_an,hard,control,0.16,-8.922430617171596
97,hidden_beta_an,hard,control,0.17,-9.091155009833875
97,hidden_beta_an,hard,control,0.18,-9.264196701655285
97,hidden_beta_an,hard,control,0.19,-9.441389276143626
97,hidden_beta_an,hard,control,0.2,-9.62256696307547
97,hidden_beta_an,hard,control,0.21,-9.807565477676247
97,hidden_beta_an,hard,control,0.22,-9.996222768296493
97,hidden_beta_an,hard,control,0.23,-10.188379672538531
97,hidden_beta_an,hard,control,0.24,-10.383880483520542
97,hidden_beta_an,hard,control,0.25,-10.582573429395554
97,hidden_beta_an,hard,control,0.26,-10.784311070377619
97,hidden_beta_an,hard,control,0.27,-10.988950618383784
97,hidden_beta_an,hard,control,0.28,-11.196354185001974
97,hidden_beta_an,hard,control,0.29,-11.406388963870652
97,hidden_beta_an,hard,control,0.3,-11.618927353736503
97,hidden_beta_an,hard,control,0.31,-11.833847028473029
97,hidden_beta_an,hard,control,0.32,-12.051030960226027
97,hidden_beta_an,hard,control,0.33,-12.270367401630013
97,hidden_beta_an,hard,control,0.34,-12.491749832738366
97,hidden_beta_an,hard,control,0.35,-12.715076877952317
97,hidden_beta_an,hard,control,0.36,-12.940252197839294
97,hidden_beta_an,hard,control,0.37,-13.167184360316211
97,hidden_beta_an,hard,control,0.38,-13.39578669525171
97,hidden_beta_an,hard,control,0.39,-13.625977136123355
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.896452631390071
97,hidden_beta_an,hard,control,0.02,-6.873896349219759
97,hidden_beta_an,hard,control,0.03,-6.863737138919159
97,hidden_beta_an,hard,control,0.04,-6.86586638517939
97,hidden_beta_an,hard,control,0.05,-6.880134268210602
97,hidden_beta_an,hard,control,0.06,-6.906351919192892
97,hidden_beta_an,hard,control,0.07,-6.944294073834612
97,hidden_beta_an,hard,control,0.08,-6.99370214467641
97,hidden_beta_an,hard,control,0.09,-7.054287624138639
97,hidden_beta_an,hard,control,0.1,-7.125735725884087
97,hidden_beta_an,hard,control,0.11,-7.207709171740594
97,hidden_beta_an,hard,control,0.12,-7.299852034825152
97,hidden_beta_an,hard,control,0.13,-7.401793556062587
97,hidden_beta_an,hard,control,0.14,-7.513151860299044
97,hidden_beta_an,hard,control,0.15,-7.633537508919948
97,hidden_beta_an,hard,control,0.16,-7.7625568375478045
97,hidden_beta_an,hard,control,0.17,-7.899815039333569
97,hidden_beta_an,hard,control,0.18,-8.044918965980614
97,hidden_beta_an,hard,control,0.19,-8.197479629488406
97,hidden_beta_an,hard,control,0.2,-8.357114397337167
97,hidden_beta_an,hard,control,0.21,-8.523448882242613
97,hidden_beta_an,hard,control,0.22,-8.696118534589427
97,hidden_beta_an,hard,control,0.23,-8.874769951194539
97,hidden_beta_an,hard,control,0.24,-9.059061918219518
97,hidden_beta_an,hard,control,0.25,-9.248666208960136
97,hidden_beta_an,hard,control,0.26,-9.44326815903799
97,hidden_beta_an,hard,control,0.27,-9.642567042368048
97,hidden_beta_an,hard,control,0.28,-9.846276271344884
97,hidden_beta_an,hard,control,0.29,-10.054123444141354
97,hidden_beta_an,hard,control,0.3,-10.265850260995709
97,hidden_beta_an,hard,control,0.31,-10.481212330009457
97,hidden_beta_an,hard,control,0.32,-10.699978881402554
97,hidden_beta_an,hard,control,0.33,-10.9219324074701
97,hidden_beta_an,hard,control,0.34,-11.14686824373195
97,hidden_beta_an,hard,control,0.35,-11.374594105023696
97,hidden_beta_an,hard,control,0.36,-11.604929588589789
97,hidden_beta_an,hard,control,0.37,-11.83770565463843
97,hidden_beta_an,hard,control,0.38,-12.072764093326402
97,hidden_beta_an,hard,control,0.39,-12.309956985771942
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.888790876372157
97,hidden_beta_an,hard,control,0.02,-6.855627419168209
97,hidden_beta_an,hard,control,0.03,-6.831931547454824
97,hidden_beta_an,hard,control,0.04,-6.817620943594781
97,hidden_beta_an,hard,control,0.05,-6.812582070776654
97,hidden_beta_an,hard,control,0.06,-6.816671815429018
97,hidden_beta_an,hard,control,0.07,-6.82971950943267
97,hidden_beta_an,hard,control,0.08,-6.851529271766119
97,hidden_beta_an,hard,control,0.09,-6.881882602588245
97,hidden_beta_an,hard,control,0.1,-6.920541159319335
97,hidden_beta_an,hard,control,0.11,-6.967249643948295
97,hidden_beta_an,hard,control,0.12,-7.021738733295397
97,hidden_beta_an,hard,control,0.13,-7.083727988873147
97,hidden_beta_an,hard,control,0.14,-7.152928689790713
97,hidden_beta_an,hard,control,0.15,-7.22904654027195
97,hidden_beta_an,hard,control,0.16,-7.311784212239783
97,hidden_beta_an,hard,control,0.17,-7.400843692539243
97,hidden_beta_an,hard,control,0.18,-7.495928413279255
97,hidden_beta_an,hard,control,0.19,-7.59674515211004
97,hidden_beta_an,hard,control,0.2,-7.703005696755592
97,hidden_beta_an,hard,control,0.21,-7.814428274619871
97,hidden_beta_an,hard,control,0.22,-7.930738753695967
97,hidden_beta_an,hard,control,0.23,-8.051671625316931
97,hidden_beta_an,hard,control,0.24,-8.176970782537827
97,hidden_beta_an,hard,control,0.25,-8.306390110215
97,hidden_beta_an,hard,control,0.26,-8.43969390426116
97,hidden_beta_an,hard,control,0.27,-8.576657138228219
97,hidden_beta_an,hard,control,0.28,-8.717065595432267
97,hidden_beta_an,hard,control,0.29,-8.860715884412338
97,hidden_beta_an,hard,control,0.3,-9.007415354722081
97,hidden_beta_an,hard,control,0.31,-9.156981928995135
97,hidden_beta_an,hard,control,0.32,-9.309243865990501
97,hidden_beta_an,hard,control,0.33,-9.464039467988231
97,hidden_beta_an,hard,control,0.34,-9.621216744529391
97,hidden_beta_an,hard,control,0.35,-9.780633043124718
97,hidden_beta_an,hard,control,0.36,-9.942154656230322
97,hidden_beta_an,hard,control,0.37,-10.10565641253124
97,hidden_beta_an,hard,control,0.38,-10.271021259402648
97,hidden_beta_an,hard,control,0.39,-10.438139842344516
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.853424687050193
97,hidden_beta_an,hard,control,0.02,-6.788800911414371
97,hidden_beta_an,hard,control,0.03,-6.737525047169379
97,hidden_beta_an,hard,control,0.04,-6.6994726772950175
97,hidden_beta_an,hard,control,0.05,-6.674472306867169
97,hidden_beta_an,hard,control,0.06,-6.6623079450340965
97,hidden_beta_an,hard,control,0.07,-6.662722278801051
97,hidden_beta_an,hard,control,0.08,-6.675420340546979
97,hidden_beta_an,hard,control,0.09,-6.7000735608005835
97,hidden_beta_an,hard,control,0.1,-6.736324092721553
97,hidden_beta_an,hard,control,0.11,-6.783789294797206
97,hidden_beta_an,hard,control,0.12,-6.842066262978964
97,hidden_beta_an,hard,control,0.13,-6.910736312101748
97,hidden_beta_an,hard,control,0.14,-6.989369318049919
97,hidden_beta_an,hard,control,0.15,-7.077527845786991
97,hidden_beta_an,hard,control,0.16,-7.174771003103177
97,hidden_beta_an,hard,control,0.17,-7.2806579748893805
97,hidden_beta_an,hard,control,0.18,-7.394751207186171
97,hidden_beta_an,hard,control,0.19,-7.516619223608095
97,hidden_beta_an,hard,control,0.2,-7.645839068600768
97,hidden_beta_an,hard,control,0.21,-7.781998382104209
97,hidden_beta_an,hard,control,0.22,-7.924697118465228
97,hidden_beta_an,hard,control,0.23,-8.073548928876672
97,hidden_beta_an,hard,control,0.24,-8.22818223132255
97,hidden_beta_an,hard,control,0.25,-8.38824099513982
97,hidden_beta_an,hard,control,0.26,-8.553385269070944
97,hidden_beta_an,hard,control,0.27,-8.723291482295839
97,hidden_beta_an,hard,control,0.28,-8.897652547616918
97,hidden_beta_an,hard,control,0.29,-9.076177794935985
97,hidden_beta_an,hard,control,0.3,-9.25859276159663
97,hidden_beta_an,hard,control,0.31,-9.444638864236722
97,hidden_beta_an,hard,control,0.32,-9.634072974643866
97,hidden_beta_an,hard,control,0.33,-9.826666919846886
97,hidden_beta_an,hard,control,0.34,-10.022206924400676
97,hidden_beta_an,hard,control,0.35,-10.220493010598663
97,hidden_beta_an,hard,control,0.36,-10.421338370228193
97,hidden_beta_an,hard,control,0.37,-10.624568719503067
97,hidden_beta_an,hard,control,0.38,-10.830021646986655
97,hidden_beta_an,hard,control,0.39,-11.037545962668588
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-6.981736116902068
97,hidden_beta_an,hard,control,0.02,-7.0414795790694145
97,hidden_beta_an,hard,control,0.03,-7.110652416021749
97,hidden_beta_an,hard,control,0.04,-7.189172496743298
97,hidden_beta_an,hard,control,0.05,-7.27692655075129
97,hidden_beta_an,hard,control,0.06,-7.37377181496722
97,hidden_beta_an,hard,control,0.07,-7.479538060860833
97,hidden_beta_an,hard,control,0.08,-7.594029941002007
97,hidden_beta_an,hard,control,0.09,-7.717029587509584
97,hidden_beta_an,hard,control,0.1,-7.8482993914702135
97,hidden_beta_an,hard,control,0.11,-7.987584892130051
97,hidden_beta_an,hard,control,0.12,-8.13461770725614
97,hidden_beta_an,hard,control,0.13,-8.289118441089526
97,hidden_beta_an,hard,control,0.14,-8.450799513236191
97,hidden_beta_an,hard,control,0.15,-8.619367860086788
97,hidden_beta_an,hard,control,0.16,-8.794527469349571
97,hidden_beta_an,hard,control,0.17,-8.975981717494477
97,hidden_beta_an,hard,control,0.18,-9.163435488886874
97,hidden_beta_an,hard,control,0.19,-9.35659706377541
97,hidden_beta_an,hard,control,0.2,-9.555179769826525
97,hidden_beta_an,hard,control,0.21,-9.758903398400324
97,hidden_beta_an,hard,control,0.22,-9.967495392157433
97,hidden_beta_an,hard,control,0.23,-10.180691814864128
97,hidden_beta_an,hard,control,0.24,-10.398238117471374
97,hidden_beta_an,hard,control,0.25,-10.619889716769892
97,hidden_beta_an,hard,control,0.26,-10.845412404282744
97,hidden_beta_an,hard,control,0.27,-11.074582603677072
97,hidden_beta_an,hard,control,0.28,-11.307187494988634
97,hidden_beta_an,hard,control,0.29,-11.543025023483855
97,hidden_beta_an,hard,control,0.3,-11.781903810151542
97,hidden_beta_an,hard,control,0.31,-12.023642979724713
97,hidden_beta_an,hard,control,0.32,-12.268071920871535
97,hidden_beta_an,hard,control,0.33,-12.515029991838553
97,hidden_beta_an,hard,control,0.34,-12.764366183438918
97,hidden_beta_an,hard,control,0.35,-13.015938749900425
97,hidden_beta_an,hard,control,0.36,-13.26961481675842
97,hidden_beta_an,hard,control,0.37,-13.525269973721219
97,hidden_beta_an,hard,control,0.38,-13.782787859267987
97,hidden_beta_an,hard,control,0.39,-14.042059742670753
97,hidden_beta_an,hard,control,0.0,-6.931471805599453
97,hidden_beta_an,hard,control,0.01,-7.041230618109115
97,hidden_beta_an,hard,control,0.02,-7.1665826529658405
97,hidden_beta_an,hard,control,0.03,-7.307437383849457
97,hidden_beta_an,hard,control,0.04,-7.463645527544553
97,hidden_beta_an,hard,control,0.05,-7.635001378168063
97,hidden_beta_an,hard,control,0.06,-7.821245964990732
97,hidden_beta_an,hard,control,0.07,-8.022070931386196
97,hidden_beta_an,hard,control,0.08,-8.237123013313939
97,hidden_beta_an,hard,control,0.09,-8.466008983009965
97,hidden_beta_an,hard,control,0.1,-8.708300917475587
97,hidden_beta_an,hard,control,0.11,-8.96354165169649
97,hidden_beta_an,hard,control,0.12,-9.23125028265631
