participant_id,fsm_type,trial_number,trial_type,trial_id,state_1,response_1,state_2,state_3,option_1,option_2,control_correct,response,response_correct,option_1_p,option_2_p,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,task,response_2,prediction_correct,explanation_1_decrease,explanation_2_decrease,explanation_correct
73,hard,7,hidden,hard_p_hid_1aa32,1,a,,,3,2,,2,False,0.4,0.0,0.25,0.0,1.2527629684953678,0.0,0.0,0.0,prediction,a,3.0,,,
73,hard,8,visible,hard_p_vis_3b2a12,3,b,2.0,,1,2,,1,False,0.0,1.0,0.0,1.0,2.3978952727983707,,,,prediction,a,2.0,,,
73,hard,9,hidden,hard_p_hid_1ba32,1,b,,,3,2,,3,False,0.0,0.24,0.0,0.142822265625,0.8871595725553402,0.0,0.0,0.0,prediction,a,2.0,,,
73,hard,10,hidden,hard_p_hid_2ab12,2,a,,,1,2,,2,False,0.6,0.0,0.5712890625,0.0,1.904029651810326,0.5712890625,0.0,1.904029651810326,prediction,b,1.0,,,
73,hard,11,hidden,hard_p_hid_2aa23,2,a,,,2,3,,2,True,1.0,0.0,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,prediction,a,2.0,,,
73,hard,12,hidden,hard_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.4,0.0,0.66650390625,2.0366696085273603,0.0,0.66650390625,2.0366696085273603,prediction,a,0.0,,,
73,hard,13,hidden,hard_p_hid_2bb13,2,b,,,1,3,,3,True,0.36,0.64,0.326416015625,0.67333984375,0.5953031623566248,0.5712890625,0.428466796875,0.23921985967457812,prediction,b,3.0,,,
73,hard,14,visible,hard_p_vis_2a2b03,2,a,2.0,,0,3,,3,False,0.4,0.0,0.42857142857142855,0.0,1.6650077635889111,,,,prediction,b,0.0,,,
73,hard,15,visible,hard_p_vis_3a0b30,3,a,0.0,,3,0,,0,False,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,b,3.0,,,
73,hard,16,visible,hard_p_vis_2b1b10,2,b,1.0,,1,0,,0,False,0.6,0.0,0.5714285714285714,0.0,1.9042374526547452,,,,prediction,b,1.0,,,
73,hard,17,visible,hard_p_vis_0a3b21,0,a,3.0,,2,1,,1,False,0.6,0.0,0.6,0.0,1.9459101490553132,,,,prediction,b,2.0,,,
73,hard,18,visible,hard_p_vis_0a3a30,0,a,3.0,,3,0,,0,True,0.0,0.4,0.0,0.6666666666666666,2.0368819272610397,,,,prediction,a,0.0,,,
73,hard,19,visible,hard_p_vis_2b1a31,2,b,1.0,,3,1,,3,False,0.0,0.6,0.0,0.75,2.1400661634962708,,,,prediction,a,1.0,,,
73,hard,20,visible,hard_p_vis_1a0a30,1,a,0.0,,3,0,,0,False,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,a,3.0,,,
75,hard,1,hidden,hard_p_hid_3bb13,3,b,,,1,3,,3,False,0.36,0.16,0.357177734375,0.140625,0.6418325257255334,0.5712890625,0.0,1.904029651810326,prediction,b,1.0,,,
75,hard,2,visible,hard_p_vis_2a2b03,2,a,2.0,,0,3,,3,False,0.4,0.0,0.42857142857142855,0.0,1.6650077635889111,,,,prediction,b,0.0,,,
75,hard,3,visible,hard_p_vis_1b3b30,1,b,3.0,,3,0,,0,False,0.4,0.0,0.375,0.0,1.5581446180465497,,,,prediction,b,3.0,,,
75,hard,4,hidden,hard_p_hid_2bb13,2,b,,,1,3,,1,False,0.36,0.64,0.3427734375,0.6572265625,0.5366042871634001,0.60009765625,0.39990234375,0.336807067395289,prediction,b,3.0,,,
75,hard,5,hidden,hard_p_hid_2ab12,2,a,,,1,2,,2,False,0.6,0.0,0.5712890625,0.0,1.904029651810326,0.5712890625,0.0,1.904029651810326,prediction,b,1.0,,,
75,hard,6,visible,hard_p_vis_1a0a30,1,a,0.0,,3,0,,0,False,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,a,3.0,,,
75,hard,7,hidden,hard_p_hid_2aa23,2,a,,,2,3,,2,True,1.0,0.0,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,prediction,a,2.0,,,
75,hard,8,hidden,hard_p_hid_1ba30,1,b,,,3,0,,3,False,0.0,0.4,0.0,0.43994140625,1.6862904407384798,0.0,0.39990234375,1.60924258085813,prediction,a,0.0,,,
75,hard,9,visible,hard_p_vis_2b1b10,2,b,1.0,,1,0,,1,True,0.6,0.0,0.6,0.0,1.9459101490553132,,,,prediction,b,1.0,,,
75,hard,10,hidden,hard_p_hid_3ab23,3,a,,,2,3,,3,True,0.0,0.4,0.0,0.5,1.791759469228055,0.0,1.0,2.3978952727983707,prediction,b,3.0,,,
75,hard,11,visible,hard_p_vis_3b2a12,3,b,2.0,,1,2,,2,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,prediction,a,2.0,,,
75,hard,12,visible,hard_p_vis_2b1a31,2,b,1.0,,3,1,,3,False,0.0,0.6,0.0,0.6,1.9459101490553132,,,,prediction,a,1.0,,,
75,hard,13,hidden,hard_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.4,0.0,0.5,1.791759469228055,0.0,0.5,1.791759469228055,prediction,a,0.0,,,
75,hard,14,hidden,hard_p_hid_1ba32,1,b,,,3,2,,3,False,0.0,0.24,0.0,0.199951171875,1.0984495150045288,0.0,0.0,0.0,prediction,a,2.0,,,
75,hard,15,hidden,hard_p_hid_1aa32,1,a,,,3,2,,2,False,0.4,0.0,0.39990234375,0.0,1.6092425808581299,0.0,0.0,0.0,prediction,a,3.0,,,
75,hard,16,visible,hard_p_vis_0a3b21,0,a,3.0,,2,1,,1,False,0.6,0.0,0.625,0.0,1.9810014688665833,,,,prediction,b,2.0,,,
75,hard,17,hidden,hard_p_hid_3aa03,3,a,,,0,3,,3,True,0.0,0.4,0.0,0.5,1.791759469228055,0.0,1.0,2.3978952727983707,prediction,a,3.0,,,
75,hard,18,visible,hard_p_vis_0a3a30,0,a,3.0,,3,0,,0,True,0.0,0.4,0.0,0.5,1.791759469228055,,,,prediction,a,0.0,,,
75,hard,19,visible,hard_p_vis_3a0b30,3,a,0.0,,3,0,,0,False,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,b,3.0,,,
75,hard,20,visible,hard_p_vis_0b3a21,0,b,3.0,,2,1,,1,False,0.6,0.0,0.5,0.0,1.791759469228055,,,,prediction,a,2.0,,,
76,hard,1,visible,hard_p_vis_3a0b30,3,a,0.0,,3,0,,0,False,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,b,3.0,,,
76,hard,2,hidden,hard_p_hid_1ba32,1,b,,,3,2,,3,False,0.0,0.24,0.0,0.25,1.2527629684953678,0.0,0.0,0.0,prediction,a,2.0,,,
76,hard,3,visible,hard_p_vis_2b1b10,2,b,1.0,,1,0,,0,False,0.6,0.0,0.5,0.0,1.791759469228055,,,,prediction,b,1.0,,,
76,hard,4,hidden,hard_p_hid_1ba30,1,b,,,3,0,,3,False,0.0,0.4,0.0,0.449951171875,1.704659309888298,0.0,0.39990234375,1.60924258085813,prediction,a,0.0,,,
76,hard,5,visible,hard_p_vis_0a3b21,0,a,3.0,,2,1,,1,False,0.6,0.0,0.625,0.0,1.9810014688665833,,,,prediction,b,2.0,,,
76,hard,6,hidden,hard_p_hid_3aa03,3,a,,,0,3,,3,True,0.0,0.4,0.0,0.5,1.791759469228055,0.0,1.0,2.3978952727983707,prediction,a,3.0,,,
76,hard,7,hidden,hard_p_hid_2aa23,2,a,,,2,3,,3,False,1.0,0.0,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,prediction,a,2.0,,,
76,hard,8,visible,hard_p_vis_2b1a31,2,b,1.0,,3,1,,3,False,0.0,0.6,0.0,0.6,1.9459101490553132,,,,prediction,a,1.0,,,
76,hard,9,hidden,hard_p_hid_3bb13,3,b,,,1,3,,1,True,0.36,0.16,0.446533203125,0.140625,0.8203553566759118,0.71435546875,0.0,2.0972267784875323,prediction,b,1.0,,,
76,hard,10,hidden,hard_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.4,0.0,0.5,1.791759469228055,0.0,0.5,1.791759469228055,prediction,a,0.0,,,
76,hard,11,hidden,hard_p_hid_3ab23,3,a,,,2,3,,2,False,0.0,0.4,0.0,0.5,1.791759469228055,0.0,1.0,2.3978952727983707,prediction,b,3.0,,,
76,hard,12,visible,hard_p_vis_3b2a12,3,b,2.0,,1,2,,1,False,0.0,1.0,0.0,1.0,2.3978952727983707,,,,prediction,a,2.0,,,
76,hard,13,visible,hard_p_vis_1b3b30,1,b,3.0,,3,0,,3,True,0.4,0.0,0.375,0.0,1.5581446180465497,,,,prediction,b,3.0,,,
76,hard,14,hidden,hard_p_hid_1aa32,1,a,,,3,2,,2,False,0.4,0.0,0.39990234375,0.0,1.6092425808581299,0.0,0.0,0.0,prediction,a,3.0,,,
76,hard,15,hidden,hard_p_hid_2bb13,2,b,,,1,3,,1,False,0.36,0.64,0.357177734375,0.64306640625,0.485713185797579,0.5,0.5,0.0,prediction,b,3.0,,,
76,hard,16,visible,hard_p_vis_1a0a30,1,a,0.0,,3,0,,0,False,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,a,3.0,,,
76,hard,17,visible,hard_p_vis_2a2b03,2,a,2.0,,0,3,,3,False,0.4,0.0,0.2857142857142857,0.0,1.3499267169490157,,,,prediction,b,0.0,,,
76,hard,18,visible,hard_p_vis_0a3a30,0,a,3.0,,3,0,,0,True,0.0,0.4,0.0,0.5,1.791759469228055,,,,prediction,a,0.0,,,
76,hard,19,hidden,hard_p_hid_2ab12,2,a,,,1,2,,2,False,0.6,0.0,0.71435546875,0.0,2.0972267784875323,0.71435546875,0.0,2.0972267784875323,prediction,b,1.0,,,
76,hard,20,visible,hard_p_vis_0b3a21,0,b,3.0,,2,1,,2,True,0.6,0.0,0.5,0.0,1.791759469228055,,,,prediction,a,2.0,,,
77,hard,1,visible,hard_p_vis_0b3a21,0,b,3.0,,2,1,,2,True,0.6,0.0,0.6666666666666666,0.0,2.03688192726104,,,,prediction,a,2.0,,,
77,hard,2,visible,hard_p_vis_2b1b10,2,b,1.0,,1,0,,1,True,0.6,0.0,0.5,0.0,1.791759469228055,,,,prediction,b,1.0,,,
77,hard,3,hidden,hard_p_hid_1ba32,1,b,,,3,2,,2,True,0.0,0.24,0.0,0.333251953125,1.4661492506759393,0.0,0.0,0.0,prediction,a,2.0,,,
77,hard,4,hidden,hard_p_hid_3aa03,3,a,,,0,3,,3,True,0.0,0.4,0.0,0.333251953125,1.4661492506759393,0.0,0.0,0.0,prediction,a,3.0,,,
77,hard,5,visible,hard_p_vis_3a0b30,3,a,0.0,,3,0,,3,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,b,3.0,,,
77,hard,6,visible,hard_p_vis_2a2b03,2,a,2.0,,0,3,,0,True,0.4,0.0,0.3333333333333333,0.0,1.466337068793427,,,,prediction,b,0.0,,,
77,hard,7,visible,hard_p_vis_1a0a30,1,a,0.0,,3,0,,0,False,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,a,3.0,,,
77,hard,8,visible,hard_p_vis_3b2a12,3,b,2.0,,1,2,,2,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,prediction,a,2.0,,,
77,hard,9,hidden,hard_p_hid_2ab12,2,a,,,1,2,,1,True,0.6,0.0,0.66650390625,0.0,2.0366696085273603,0.66650390625,0.0,2.0366696085273603,prediction,b,1.0,,,
77,hard,10,hidden,hard_p_hid_2aa23,2,a,,,2,3,,2,True,1.0,0.0,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,prediction,a,2.0,,,
77,hard,11,hidden,hard_p_hid_1ba30,1,b,,,3,0,,3,False,0.0,0.4,0.0,0.380859375,1.570404681704891,0.0,0.428466796875,1.6648097921357479,prediction,a,0.0,,,
77,hard,12,visible,hard_p_vis_0a3b21,0,a,3.0,,2,1,,1,False,0.6,0.0,0.6,0.0,1.9459101490553132,,,,prediction,b,2.0,,,
77,hard,13,hidden,hard_p_hid_3bb13,3,b,,,1,3,,1,True,0.36,0.16,0.39990234375,0.1600341796875,0.6535996841343082,0.66650390625,0.0,2.0366696085273603,prediction,b,1.0,,,
77,hard,14,visible,hard_p_vis_2b1a31,2,b,1.0,,3,1,,3,False,0.0,0.6,0.0,0.5714285714285714,1.9042374526547452,,,,prediction,a,1.0,,,
77,hard,15,hidden,hard_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.4,0.0,0.333251953125,1.4661492506759393,0.0,0.333251953125,1.4661492506759393,prediction,a,0.0,,,
77,hard,16,visible,hard_p_vis_0a3a30,0,a,3.0,,3,0,,0,True,0.0,0.4,0.0,0.3333333333333333,1.466337068793427,,,,prediction,a,0.0,,,
77,hard,17,hidden,hard_p_hid_2bb13,2,b,,,1,3,,1,False,0.36,0.64,0.333251953125,0.66650390625,0.5705203578514212,0.5,0.5,0.0,prediction,b,3.0,,,
77,hard,18,hidden,hard_p_hid_3ab23,3,a,,,2,3,,2,False,0.0,0.4,0.0,0.333251953125,1.4661492506759393,0.0,0.0,0.0,prediction,b,3.0,,,
77,hard,19,visible,hard_p_vis_1b3b30,1,b,3.0,,3,0,,3,True,0.4,0.0,0.4,0.0,1.6094379124341003,,,,prediction,b,3.0,,,
77,hard,20,hidden,hard_p_hid_1aa32,1,a,,,3,2,,2,False,0.4,0.0,0.428466796875,0.0,1.6648097921357479,0.0,0.0,0.0,prediction,a,3.0,,,
78,hard,1,visible,hard_p_vis_0b3a21,0,b,3.0,,2,1,,2,True,0.6,0.0,0.5714285714285714,0.0,1.9042374526547452,,,,prediction,a,2.0,,,
78,hard,2,hidden,hard_p_hid_2aa23,2,a,,,2,3,,2,True,1.0,0.0,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,prediction,a,2.0,,,
78,hard,3,visible,hard_p_vis_1a0a30,1,a,0.0,,3,0,,3,True,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,a,3.0,,,
78,hard,4,visible,hard_p_vis_2a2b03,2,a,2.0,,0,3,,0,True,0.4,0.0,0.5,0.0,1.791759469228055,,,,prediction,b,0.0,,,
78,hard,5,hidden,hard_p_hid_0aa10,0,a,,,1,0,,1,False,0.0,0.4,0.0,0.428466796875,1.6648097921357479,0.0,0.428466796875,1.6648097921357479,prediction,a,0.0,,,
78,hard,6,hidden,hard_p_hid_2bb13,2,b,,,1,3,,3,True,0.36,0.64,0.125,0.625,1.1700712526502546,0.0,1.0,2.3978952727983707,prediction,b,3.0,,,
78,hard,7,hidden,hard_p_hid_3aa03,3,a,,,0,3,,0,False,0.0,0.4,0.0,0.428466796875,1.6648097921357479,0.0,0.0,0.0,prediction,a,3.0,,,
78,hard,8,visible,hard_p_vis_0a3b21,0,a,3.0,,2,1,,1,False,0.6,0.0,0.6666666666666666,0.0,2.03688192726104,,,,prediction,b,2.0,,,
78,hard,9,visible,hard_p_vis_3b2a12,3,b,2.0,,1,2,,1,False,0.0,1.0,0.0,1.0,2.3978952727983707,,,,prediction,a,2.0,,,
78,hard,10,visible,hard_p_vis_2b1b10,2,b,1.0,,1,0,,1,True,0.6,0.0,0.25,0.25,0.0,,,,prediction,b,1.0,,,
78,hard,11,hidden,hard_p_hid_2ab12,2,a,,,1,2,,2,False,0.6,0.0,0.5,0.0,1.791759469228055,0.5,0.0,1.791759469228055,prediction,b,1.0,,,
78,hard,12,visible,hard_p_vis_2b1a31,2,b,1.0,,3,1,,1,True,0.0,0.6,0.0,0.5555555555555556,1.8803128665695,,,,prediction,a,1.0,,,
78,hard,13,hidden,hard_p_hid_3bb13,3,b,,,1,3,,3,False,0.36,0.16,0.333251953125,0.111083984375,0.7190633521677059,0.5,0.0,1.791759469228055,prediction,b,1.0,,,
78,hard,14,hidden,hard_p_hid_1ba32,1,b,,,3,2,,3,False,0.0,0.24,0.25,0.392822265625,0.3422154385840931,1.0,0.0,2.3978952727983707,prediction,a,2.0,,,
78,hard,15,visible,hard_p_vis_1b3b30,1,b,3.0,,3,0,,0,False,0.4,0.0,0.3333333333333333,0.0,1.466337068793427,,,,prediction,b,3.0,,,
78,hard,16,hidden,hard_p_hid_1ba30,1,b,,,3,0,,3,False,0.0,0.4,0.25,0.21826171875,0.09505909525725952,1.0,0.0,2.3978952727983707,prediction,a,0.0,,,
78,hard,17,visible,hard_p_vis_0a3a30,0,a,3.0,,3,0,,3,False,0.0,0.4,0.0,0.42857142857142855,1.6650077635889111,,,,prediction,a,0.0,,,
78,hard,18,hidden,hard_p_hid_3ab23,3,a,,,2,3,,2,False,0.0,0.4,0.0,0.428466796875,1.6648097921357479,0.0,0.0,0.0,prediction,b,3.0,,,
78,hard,19,visible,hard_p_vis_3a0b30,3,a,0.0,,3,0,,0,False,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,b,3.0,,,
78,hard,20,hidden,hard_p_hid_1aa32,1,a,,,3,2,,3,True,0.4,0.0,0.4443359375,0.0,1.6943964024424403,0.0,0.0,0.0,prediction,a,3.0,,,
79,hard,1,visible,hard_p_vis_2b1b10,2,b,1.0,,1,0,,1,True,0.6,0.0,0.5,0.0,1.791759469228055,,,,prediction,b,1.0,,,
79,hard,2,visible,hard_p_vis_3b2a12,3,b,2.0,,1,2,,2,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,prediction,a,2.0,,,
79,hard,3,visible,hard_p_vis_0a3b21,0,a,3.0,,2,1,,2,True,0.6,0.0,0.5714285714285714,0.0,1.9042374526547452,,,,prediction,b,2.0,,,
79,hard,4,hidden,hard_p_hid_2ab12,2,a,,,1,2,,1,True,0.6,0.0,0.66650390625,0.0,2.0366696085273603,0.66650390625,0.0,2.0366696085273603,prediction,b,1.0,,,
79,hard,5,visible,hard_p_vis_0b3a21,0,b,3.0,,2,1,,2,True,0.6,0.0,0.5,0.0,1.791759469228055,,,,prediction,a,2.0,,,
79,hard,6,hidden,hard_p_hid_2bb13,2,b,,,1,3,,1,False,0.36,0.64,0.333251953125,0.66650390625,0.5705203578514212,0.5,0.5,0.0,prediction,b,3.0,,,
79,hard,7,hidden,hard_p_hid_0aa10,0,a,,,1,0,,0,True,0.0,0.4,0.0,0.5,1.791759469228055,0.0,0.5,1.791759469228055,prediction,a,0.0,,,
79,hard,8,hidden,hard_p_hid_1aa32,1,a,,,3,2,,2,False,0.4,0.0,0.5,0.0,1.791759469228055,1.0,0.0,2.3978952727983707,prediction,a,3.0,,,
79,hard,9,visible,hard_p_vis_2b1a31,2,b,1.0,,3,1,,3,False,0.0,0.6,0.0,0.5,1.791759469228055,,,,prediction,a,1.0,,,
79,hard,10,visible,hard_p_vis_1a0a30,1,a,0.0,,3,0,,0,False,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,a,3.0,,,
79,hard,11,visible,hard_p_vis_0a3a30,0,a,3.0,,3,0,,3,False,0.0,0.4,0.0,0.5,1.791759469228055,,,,prediction,a,0.0,,,
79,hard,12,hidden,hard_p_hid_3bb13,3,b,,,1,3,,3,False,0.36,0.16,0.380859375,0.1837158203125,0.5276017632013611,0.66650390625,0.0,2.0366696085273603,prediction,b,1.0,,,
79,hard,13,hidden,hard_p_hid_3ab23,3,a,,,2,3,,2,False,0.0,0.4,0.0,0.5,1.791759469228055,0.0,1.0,2.3978952727983707,prediction,b,3.0,,,
79,hard,14,hidden,hard_p_hid_1ba30,1,b,,,3,0,,0,True,0.0,0.4,0.0,0.5,1.791759469228055,0.0,0.5,1.791759469228055,prediction,a,0.0,,,
79,hard,15,visible,hard_p_vis_1b3b30,1,b,3.0,,3,0,,3,True,0.4,0.0,0.42857142857142855,0.0,1.6650077635889111,,,,prediction,b,3.0,,,
79,hard,16,hidden,hard_p_hid_1ba32,1,b,,,3,2,,2,True,0.0,0.24,0.0,0.25,1.2527629684953678,0.0,0.0,0.0,prediction,a,2.0,,,
79,hard,17,hidden,hard_p_hid_2aa23,2,a,,,2,3,,2,True,1.0,0.0,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,prediction,a,2.0,,,
79,hard,18,visible,hard_p_vis_2a2b03,2,a,2.0,,0,3,,0,True,0.4,0.0,0.3333333333333333,0.0,1.466337068793427,,,,prediction,b,0.0,,,
79,hard,19,visible,hard_p_vis_3a0b30,3,a,0.0,,3,0,,0,False,1.0,0.0,1.0,0.0,2.3978952727983707,,,,prediction,b,3.0,,,
79,hard,20,hidden,hard_p_hid_3aa03,3,a,,,0,3,,3,True,0.0,0.4,0.0,0.5,1.791759469228055,0.0,1.0,2.3978952727983707,prediction,a,3.0,,,
80,easy,0,visible,easy_c_vis_2a1,2,a,3.0,1.0,a,b,a,b,False,0.6,0.0,0.6,0.0,1.9459101490553132,,,,control,,,,,
80,easy,1,hidden,easy_c_hid_22-aa-bb,2,,,2.0,aa,bb,bb,bb,True,0.6,1.0,0.5833333333333334,1.0,0.47608267532211773,1.0,1.0,0.0,control,,,,,
80,easy,2,hidden,easy_c_hid_31-aa-ba,3,,,1.0,aa,ba,ba,aa,False,0.0,0.6,0.0,0.6,1.9459101490553132,0.0,0.6,1.9459101490553132,control,,,,,
80,easy,3,hidden,easy_c_hid_02-aa-bb,0,,,2.0,aa,bb,bb,bb,True,0.0,1.0,0.0,1.0,2.3978952727983707,0.0,1.0,2.3978952727983707,control,,,,,
80,easy,4,hidden,easy_c_hid_33-bb-ba,3,,,3.0,bb,ba,bb,ba,False,1.0,0.0,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,control,,,,,
80,easy,5,visible,easy_c_vis_0b3,0,b,2.0,3.0,a,b,a,a,True,0.4,0.0,0.4166666666666667,0.0,1.6422277352570913,,,,control,,,,,
80,easy,6,hidden,easy_c_hid_00-aa-ab,0,,,0.0,aa,ab,aa,ab,False,0.6,0.0,0.5833333333333334,0.0,1.9218125974762528,0.5833333333333334,0.0,1.9218125974762528,control,,,,,
80,easy,7,visible,easy_c_vis_0b2,0,b,2.0,2.0,a,b,b,a,False,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
80,easy,8,visible,easy_c_vis_0a0,0,a,2.0,0.0,a,b,a,b,False,0.6,0.0,0.5833333333333334,0.0,1.9218125974762528,,,,control,,,,,
80,easy,9,hidden,easy_c_hid_23-aa-ab,2,,,3.0,aa,ab,ab,aa,False,0.0,0.4,0.0,0.4166666666666667,1.6422277352570913,0.0,0.0,0.0,control,,,,,
80,easy,10,visible,easy_c_vis_3b0,3,b,3.0,0.0,a,b,a,b,False,0.4,0.0,0.4,0.0,1.6094379124341003,,,,control,,,,,
80,easy,11,hidden,easy_c_hid_21-ab-aa,2,,,1.0,ab,aa,aa,ab,False,0.0,0.24,0.0,0.25,1.2527629684953678,0.0,0.0,0.0,control,,,,,
80,easy,12,hidden,easy_c_hid_32-aa-bb,3,,,2.0,aa,bb,aa,aa,True,0.4,0.0,0.4,0.0,1.6094379124341003,0.0,0.0,0.0,control,,,,,
80,easy,13,visible,easy_c_vis_0a3,0,a,2.0,3.0,a,b,a,a,True,0.4,0.0,0.4166666666666667,0.0,1.6422277352570913,,,,control,,,,,
80,easy,14,hidden,easy_c_hid_03-ab-aa,0,,,3.0,ab,aa,aa,ab,False,0.0,0.4,0.0,0.4166666666666667,1.6422277352570913,0.0,0.4166666666666667,1.6422277352570913,control,,,,,
80,easy,15,hidden,easy_c_hid_32-ab-ba,3,,,2.0,ab,ba,ab,ba,False,0.4,0.0,0.4,0.0,1.6094379124341003,0.0,0.0,0.0,control,,,,,
80,easy,16,visible,easy_c_vis_2a3,2,a,3.0,3.0,a,b,b,a,False,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
80,easy,17,visible,easy_c_vis_2b2,2,b,2.0,2.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
80,easy,18,visible,easy_c_vis_3b3,3,b,3.0,3.0,a,b,b,a,False,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
80,easy,19,visible,easy_c_vis_0a2,0,a,2.0,2.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
81,easy,0,visible,easy_c_vis_0a0,0,a,2.0,0.0,a,b,a,b,False,0.6,0.0,0.5454545454545454,0.0,1.8647846042429448,,,,control,,,,,
81,easy,1,hidden,easy_c_hid_00-aa-ab,0,,,0.0,aa,ab,aa,ab,False,0.6,0.0,0.5454545454545454,0.0,1.8647846042429448,0.5454545454545454,0.0,1.8647846042429448,control,,,,,
81,easy,2,hidden,easy_c_hid_33-bb-ba,3,,,3.0,bb,ba,bb,bb,True,1.0,0.0,1.0,0.0,2.3978952727983707,1.0,0.0,2.3978952727983707,control,,,,,
81,easy,3,visible,easy_c_vis_3b3,3,b,3.0,3.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
81,easy,4,hidden,easy_c_hid_02-aa-bb,0,,,2.0,aa,bb,bb,aa,False,0.0,1.0,0.0,1.0,2.3978952727983707,0.0,1.0,2.3978952727983707,control,,,,,
81,easy,5,hidden,easy_c_hid_23-aa-ab,2,,,3.0,aa,ab,ab,aa,False,0.0,0.4,0.0,0.45454545454545453,1.7129785913749407,0.0,0.0,0.0,control,,,,,
81,easy,6,hidden,easy_c_hid_03-ab-aa,0,,,3.0,ab,aa,aa,aa,True,0.0,0.4,0.0,0.45454545454545453,1.7129785913749407,0.0,0.45454545454545453,1.7129785913749407,control,,,,,
81,easy,7,visible,easy_c_vis_3b0,3,b,3.0,0.0,a,b,a,a,True,0.4,0.0,0.4,0.0,1.6094379124341003,,,,control,,,,,
81,easy,8,hidden,easy_c_hid_32-aa-bb,3,,,2.0,aa,bb,aa,aa,True,0.4,0.0,0.4,0.0,1.6094379124341003,0.0,0.0,0.0,control,,,,,
81,easy,9,hidden,easy_c_hid_22-aa-bb,2,,,2.0,aa,bb,bb,bb,True,0.6,1.0,0.5454545454545454,1.0,0.5331106685554258,1.0,1.0,0.0,control,,,,,
81,easy,10,visible,easy_c_vis_0b2,0,b,2.0,2.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
81,easy,11,visible,easy_c_vis_0a2,0,a,2.0,2.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
81,easy,12,visible,easy_c_vis_2a3,2,a,3.0,3.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
81,easy,13,hidden,easy_c_hid_21-ab-aa,2,,,1.0,ab,aa,aa,aa,True,0.0,0.24,0.0,0.2727272727272727,1.315676793905937,0.0,0.0,0.0,control,,,,,
81,easy,14,visible,easy_c_vis_2a1,2,a,3.0,1.0,a,b,a,a,True,0.6,0.0,0.6,0.0,1.9459101490553132,,,,control,,,,,
81,easy,15,visible,easy_c_vis_0b3,0,b,2.0,3.0,a,b,a,a,True,0.4,0.0,0.45454545454545453,0.0,1.7129785913749407,,,,control,,,,,
81,easy,16,hidden,easy_c_hid_31-aa-ba,3,,,1.0,aa,ba,ba,aa,False,0.0,0.6,0.0,0.6,1.9459101490553132,0.0,0.6,1.9459101490553132,control,,,,,
81,easy,17,visible,easy_c_vis_2b2,2,b,2.0,2.0,a,b,b,b,True,0.0,1.0,0.0,1.0,2.3978952727983707,,,,control,,,,,
81,easy,18,hidden,easy_c_hid_32-ab-ba,3,,,2.0,ab,ba,ab,ab,True,0.4,0.0,0.4,0.0,1.6094379124341003,0.0,0.0,0.0,control,,,,,
81,easy,19,visible,easy_c_vis_0a3,0,a,2.0,3.0,a,b,a,a,True,0.4,0.0,0.45454545454545453,0.0,1.7129785913749407,,,,control,,,,,
