"participant_id","state_current","response_current","state_next","state_next_n","state_next_p"
95,3,"a",3,0,0
95,3,"b",0,0,0
95,3,"b",1,0,0
95,3,"b",2,0,0
95,3,"b",3,10,1
96,0,"a",0,0,0
96,0,"a",1,0,0
96,0,"a",2,9,1
96,0,"a",3,0,0
96,0,"b",0,0,0
96,0,"b",1,0,0
96,0,"b",2,4,1
96,0,"b",3,0,0
96,1,"a",0,4,1
96,1,"a",1,0,0
96,1,"a",2,0,0
96,1,"a",3,0,0
96,1,"b",0,0,0
96,1,"b",1,0,0
96,1,"b",2,0,0
96,1,"b",3,0,0
96,2,"a",0,7,0.583333333333333
96,2,"a",1,0,0
96,2,"a",2,0,0
96,2,"a",3,5,0.416666666666667
96,2,"b",0,0,0
96,2,"b",1,0,0
96,2,"b",2,11,1
96,2,"b",3,0,0
96,3,"a",0,2,0.4
96,3,"a",1,3,0.6
96,3,"a",2,0,0
96,3,"a",3,0,0
96,3,"b",0,0,0
96,3,"b",1,0,0
96,3,"b",2,0,0
96,3,"b",3,0,0
97,0,"a",0,0,0
97,0,"a",1,0,0
97,0,"a",2,0,0
97,0,"a",3,1,1
97,0,"b",0,0,0
97,0,"b",1,0,0
97,0,"b",2,0,0
97,0,"b",3,4,1
97,1,"a",0,2,0.333333333333333
97,1,"a",1,4,0.666666666666667
97,1,"a",2,0,0
97,1,"a",3,0,0
97,1,"b",0,0,0
97,1,"b",1,4,0.571428571428571
97,1,"b",2,0,0
97,1,"b",3,3,0.428571428571429
97,2,"a",0,0,0
97,2,"a",1,0,0
97,2,"a",2,7,1
97,2,"a",3,0,0
97,2,"b",0,3,0.375
97,2,"b",1,5,0.625
97,2,"b",2,0,0
97,2,"b",3,0,0
97,3,"a",0,1,0.25
97,3,"a",1,0,0
97,3,"a",2,3,0.75
97,3,"a",3,0,0
97,3,"b",0,0,0
97,3,"b",1,0,0
97,3,"b",2,4,0.5
97,3,"b",3,4,0.5
